star_type,temperature,radius_km,distance_ls,distance_au,heat,pred_v82_power,error_v82,abs_error_v82,pred_v80_ergod,error_v80,abs_error_v80,improvement
K9,4123.0,501496.0,4495.0,9.008016032064129,3.7,2.643634869409208,-1.0563651305907924,1.0563651305907924,0.05762895003503765,-3.6423710499649626,3.6423710499649626,2.5860059193741702
F2,7342.0,878508.0,23.0,0.0460921843687374,98.7,98.437509649024,-0.2624903509759946,0.2624903509759946,99.74731825843082,1.0473182584308205,1.0473182584308205,0.7848279074548259
F2,7342.0,878508.0,110.0,0.220440881763527,93.4,92.87129816713488,-0.5287018328651385,0.5287018328651385,98.79728387774861,5.397283877748606,5.397283877748606,4.868582044883468
F2,7342.0,878508.0,143.0,0.2865731462925852,91.5,90.89252174195356,-0.6074782580464415,0.6074782580464415,98.4392977235474,6.939297723547398,6.939297723547398,6.331819465500956
F2,7342.0,878508.0,291.0,0.5831663326653307,83.2,82.80575105548574,-0.3942489445142598,0.3942489445142598,96.84967107241972,13.649671072419721,13.649671072419721,13.255422127905462
M4,3297.0,337095.0,66.0,0.1322645290581162,64.6,57.07734538259695,-7.522654617403049,7.522654617403049,58.132546346764,-6.467453653235992,6.467453653235992,-1.0552009641670566
M4,3297.0,337095.0,328.0,0.657314629258517,20.3,17.996072639817534,-2.303927360182467,2.303927360182467,6.748939582851763,-13.551060417148237,13.551060417148237,11.24713305696577
M4,3297.0,337095.0,599.0,1.2004008016032064,11.4,9.579638556865078,-1.8203614431349229,1.8203614431349229,0.7276576500190183,-10.672342349980982,10.672342349980982,8.851980906846059
M1,3705.0,509389.0,196.0,0.3927855711422846,55.3,46.37802706302134,-8.921972936978655,8.921972936978655,44.41001910050922,-10.88998089949078,10.88998089949078,1.9680079625121252
M5,3104.0,218531.0,10.0,0.0200400801603206,89.0,83.92180991002988,-5.078190089970121,5.078190089970121,86.86348393799432,-2.1365160620056827,2.1365160620056827,-2.9416740279644387
M5,3104.0,218531.0,66.0,0.1322645290581162,47.5,41.57849401357189,-5.921505986428116,5.921505986428116,39.47533382800126,-8.024666171998739,8.024666171998739,2.103160185570623
M5,3104.0,218531.0,71.0,0.1422845691382765,45.0,39.62776455830455,-5.372235441695452,5.372235441695452,36.79124068070516,-8.208759319294842,8.208759319294842,2.83652387759939
M5,3104.0,218531.0,107.0,0.2144288577154308,33.1,29.26198535752572,-3.838014642474281,3.838014642474281,22.159426294454075,-10.940573705545926,10.940573705545926,7.102559063071645
M5,3104.0,218531.0,205.0,0.4108216432865731,18.5,16.22119628193172,-2.2788037180682785,2.2788037180682785,5.573955600203658,-12.926044399796343,12.926044399796343,10.647240681728064
M5,3104.0,218531.0,8128.0,16.288577154308616,0.4,0.1659493581404582,-0.2340506418595417,0.2340506418595417,1.936029816269025e-48,-0.4,0.4,0.16594935814045833
M1,3714.0,428602.0,28.0,0.0561122244488977,86.5,84.75396549379411,-1.7460345062058875,1.7460345062058875,87.41347063942175,0.913470639421746,0.913470639421746,-0.8325638667841415
M1,3714.0,428602.0,118.0,0.2364729458917835,55.0,55.36275704908921,0.3627570490892111,0.3627570490892111,56.72761601385654,1.7276160138565402,1.7276160138565402,1.364858964767329
M1,3714.0,428602.0,492.0,0.9859719438877756,17.3,20.003466778939323,2.7034667789393225,2.7034667789393225,9.406940355867327,-7.8930596441326735,7.8930596441326735,5.189592865193351
M1,3714.0,428602.0,768.0,1.5390781563126252,11.2,12.80902551699364,1.6090255169936416,1.6090255169936416,2.4979168366868105,-8.702083163313189,8.702083163313189,7.093057646319547
M1,3714.0,428602.0,2385.0,4.779559118236473,3.6,3.436335910887269,-0.1636640891127312,0.1636640891127312,0.001056156990587124,-3.598943843009413,3.598943843009413,3.435279753896682
M1,3714.0,428602.0,6034.0,12.092184368737476,1.4,1.0492119398288966,-0.3507880601711033,0.3507880601711033,2.5712089640830855e-11,-1.3999999999742878,1.3999999999742878,1.0492119398031845
K0,5188.0,815981.0,1262.0,2.529058116232465,30.1,35.017238783806114,4.917238783806113,4.917238783806113,53.1120937295281,23.012093729528097,23.012093729528097,18.094854945721984
G5,5729.0,718920.0,989.0,1.9819639278557115,32.4,47.15711195664328,14.757111956643278,14.757111956643278,67.99867839951025,35.598678399510256,35.598678399510256,20.841566442866977
G5,5729.0,718920.0,5939.0,11.901803607214427,5.9,10.0561701781154,4.156170178115401,4.156170178115401,9.8663386793867,3.9663386793867,3.9663386793867,-0.18983149872870086
K0,5201.0,711524.0,477.0,0.9559118236472944,54.3,57.42402490131054,3.124024901310541,3.124024901310541,76.19212738704503,21.892127387045036,21.892127387045036,18.768102485734495
K0,5201.0,711524.0,563.0,1.128256513026052,49.0,53.02739614131581,4.027396141315812,4.027396141315812,72.54696664250608,23.546966642506078,23.546966642506078,19.519570501190266
G9,5341.0,596243.0,22.0,0.0440881763527054,96.8,96.6229686819064,-0.1770313180936114,0.1770313180936114,98.69667863815232,1.8966786381523235,1.8966786381523235,1.7196473200587121
G9,5341.0,596243.0,119.0,0.2384769539078156,84.4,83.84402690514094,-0.5559730948590698,0.5559730948590698,93.14979635822623,8.74979635822622,8.74979635822622,8.19382326336715
G9,5341.0,596243.0,2339.0,4.687374749498998,12.9,16.82047549493495,3.9204754949349496,3.9204754949349496,24.788839368324396,11.888839368324396,11.888839368324396,7.968363873389446
G9,5341.0,596243.0,9661.0,19.36072144288577,3.1,3.355089013653509,0.2550890136535089,0.2550890136535089,0.3148018173622376,-2.7851981826377625,2.7851981826377625,2.5301091689842536
G9,5341.0,596243.0,10618.0,21.27855711422845,2.8,2.982134670853894,0.1821346708538942,0.1821346708538942,0.17790888238386438,-2.6220911176161357,2.6220911176161357,2.4399564467622414
M0,2228.0,144275.0,2.0,0.0040080160320641,91.0,90.73514793410934,-0.2648520658906648,0.2648520658906648,92.28471951980411,1.2847195198041135,1.2847195198041135,1.0198674539134487
M0,2228.0,144275.0,25.0,0.0501002004008016,43.2,41.04360275935651,-2.156397240643493,2.156397240643493,36.65409132874349,-6.545908671256512,6.545908671256512,4.38951143061302
M0,2228.0,144275.0,160.0,0.3206412825651302,8.0,7.243075183820582,-0.756924816179418,0.756924816179418,0.16232437103895914,-7.8376756289610405,7.8376756289610405,7.0807508127816225
M2,3642.0,490666.0,3.0,0.0060120240480961,98.3,98.31146279057256,0.0114627905725512,0.0114627905725512,98.66025643706882,0.36025643706882704,0.36025643706882704,0.34879364649627587
M2,3642.0,490666.0,76.0,0.1523046092184369,74.8,68.62379985029504,-6.176200149704954,6.176200149704954,71.05643456528044,-3.7435654347195566,3.7435654347195566,-2.4326347149853973
M2,3642.0,490666.0,171.0,0.342685370741483,52.4,47.93568875525485,-4.464311244745147,4.464311244745147,46.35618386305374,-6.043816136946262,6.043816136946262,1.5795048922011148
M2,3642.0,490666.0,459.0,0.9198396793587176,24.5,23.267221373439178,-1.2327786265608225,1.2327786265608225,12.698800816948081,-11.801199183051919,11.801199183051919,10.568420556491096
K4,4764.0,634758.0,62.0,0.1242484969939879,89.6,88.11881846712063,-1.4811815328793614,1.4811815328793614,94.83647659810877,5.23647659810878,5.23647659810878,3.7552950652294186
K4,4764.0,634758.0,189.0,0.3787575150300601,70.8,70.21225547772242,-0.5877445222775748,0.5877445222775748,85.07699436012282,14.276994360122828,14.276994360122828,13.689249837845253
K4,4764.0,634758.0,230.0,0.4609218436873747,65.7,65.7357448998101,0.0357448998100977,0.0357448998100977,82.1459582930845,16.4459582930845,16.4459582930845,16.410213393274404
K4,4764.0,634758.0,362.0,0.7254509018036072,52.0,54.21783567736251,2.2178356773625083,2.2178356773625083,73.37803991339989,21.37803991339989,21.37803991339989,19.16020423603738
K4,4764.0,634758.0,1003.0,2.0100200400801604,23.4,27.66163489864669,4.26163489864669,4.26163489864669,42.4152040492028,19.0152040492028,19.0152040492028,14.75356915055611
K4,4764.0,634758.0,1182.0,2.3687374749499,20.1,24.03564770954799,3.9356477095479896,3.9356477095479896,36.395470882883636,16.295470882883635,16.295470882883635,12.359823173335645
K4,4764.0,634758.0,3583.0,7.180360721442886,6.8,7.683684063478205,0.8836840634782055,0.8836840634782055,4.670910513980573,-2.129089486019427,2.129089486019427,1.2454054225412214
K4,4764.0,634758.0,8326.0,16.685370741482966,2.9,2.770961509499527,-0.1290384905004731,0.1290384905004731,0.0809134003197001,-2.8190865996802996,2.8190865996802996,2.6900481091798265
K4,4764.0,634758.0,23476.0,47.04609218436874,1.0,0.7260001308006407,-0.2739998691993592,0.2739998691993592,1.913597546471619e-07,-0.9999998086402454,0.9999998086402454,0.7259999394408863
M0,3980.0,483146.0,117.0,0.2344689378757515,63.7,63.13100381948613,-0.5689961805138708,0.5689961805138708,66.28047501757695,2.580475017576944,2.580475017576944,2.0114788370630734
M0,3980.0,483146.0,652.0,1.3066132264529058,17.6,20.24364344204741,2.643643442047413,2.643643442047413,10.107519978775006,-7.492480021224996,7.492480021224996,4.848836579177583
M0,3980.0,483146.0,1500.0,3.006012024048096,7.8,8.487218509843895,0.6872185098438957,0.6872185098438957,0.5129463595798861,-7.287053640420114,7.287053640420114,6.599835130576218
M0,3980.0,483146.0,1516.0,3.038076152304609,7.7,8.38558630332674,0.6855863033267395,0.6855863033267395,0.4848931542479655,-7.215106845752035,7.215106845752035,6.529520542425296
M2,3674.0,436008.0,85.0,0.1703406813627254,70.4,63.56524808308509,-6.834751916914918,6.834751916914918,66.05491768207669,-4.345082317923314,4.345082317923314,-2.489669598991604
M2,3674.0,436008.0,161.0,0.3226452905811623,51.9,46.77486938795164,-5.125130612048359,5.125130612048359,45.5910061975083,-6.308993802491699,6.308993802491699,1.1838631904433399
M2,3674.0,436008.0,2764.0,5.539078156312625,3.9,2.83154703540241,-1.06845296459759,1.06845296459759,0.00013923211336361853,-3.8998607678866364,3.8998607678866364,2.8314078032890464
F2,7342.0,878508.0,18.0,0.0360721442885771,98.7,98.7737930252424,0.0737930252424092,0.0737930252424092,99.80219470294932,1.102194702949319,1.102194702949319,1.0284016777069098
F2,7342.0,878508.0,109.0,0.218436873747495,93.4,92.93235094243404,-0.4676490575659642,0.4676490575659642,98.80815224204905,5.4081522420490415,5.4081522420490415,4.940503184483077
F2,7342.0,878508.0,142.0,0.2845691382765531,91.5,90.95147535102564,-0.5485246489743645,0.5485246489743645,98.45012670696828,6.950126706968277,6.950126706968277,6.401602057993912
F2,7342.0,878508.0,289.0,0.5791583166332666,83.2,82.9071456880599,-0.2928543119401041,0.2928543119401041,96.87098047208482,13.670980472084821,13.670980472084821,13.378126160144717
F2,7342.0,878508.0,13680.0,27.41482965931864,5.0,4.556289950753033,-0.4437100492469668,0.4437100492469668,22.205969325314594,17.205969325314594,17.205969325314594,16.762259276067628
M0,2375.0,131894.0,18.0,0.0360721442885771,48.9,49.93886844720232,1.0388684472023255,1.0388684472023255,49.67650646247466,0.7765064624746643,0.7765064624746643,-0.26236198472766126
M9,2418.0,132710.0,21.0,0.0420841683366733,46.1,46.66793725264953,0.5679372526495285,0.5679372526495285,45.5975669894758,-0.5024330105242001,0.5024330105242001,-0.06550424212532846
M9,2418.0,132710.0,118.0,0.2364729458917835,10.0,10.60683139516098,0.6068313951609792,0.6068313951609792,1.2122076017338062,-8.787792398266195,8.787792398266195,8.180961003105216
M2,3652.0,268152.0,18.0,0.0360721442885771,85.4,83.56597484842831,-1.8340251515716943,1.8340251515716943,87.08096551137061,1.6809655113706015,1.6809655113706015,-0.15305964020109286
M2,3652.0,268152.0,40.0,0.0801603206412825,70.5,69.01524617191657,-1.4847538280834272,1.4847538280834272,73.53533566993889,3.0353356699388883,3.0353356699388883,1.550581841855461
M2,3652.0,268152.0,245.0,0.4909819639278557,20.7,23.337024627481224,2.637024627481225,2.637024627481225,15.215579065192964,-5.484420934807035,5.484420934807035,2.8473963073258104
M4,3303.0,273155.0,35.0,0.0701402805611222,73.7,67.44354496373539,-6.256455036264612,6.256455036264612,70.75081324567121,-2.9491867543287924,2.9491867543287924,-3.3072682819358192
M4,3303.0,273155.0,67.0,0.1342685370741483,56.0,50.91650574113151,-5.083494258868491,5.083494258868491,51.56357676658481,-4.436423233415191,4.436423233415191,-0.6470710254533003
M4,3303.0,273155.0,603.0,1.2084168336673349,8.5,7.442676758940146,-1.057323241059854,1.057323241059854,0.2576839182240449,-8.242316081775956,8.242316081775956,7.1849928407161014
M2,3580.0,245152.0,66.0,0.1322645290581162,53.6,53.02847909578696,-0.5715209042130382,0.5715209042130382,55.92476064239792,2.3247606423979192,2.3247606423979192,1.753239738184881
M0,3963.0,437173.0,212.0,0.4248496993987976,46.7,44.369744752079285,-2.330255247920718,2.330255247920718,43.774379694575366,-2.925620305424637,2.925620305424637,0.5953650575039191
M0,3963.0,437173.0,438.0,0.8777555110220441,26.2,26.073122082026423,-0.1268779179735766,0.1268779179735766,18.144582613671247,-8.055417386328752,8.055417386328752,7.928539468355176
M0,3963.0,437173.0,2549.0,5.108216432865731,4.7,3.9488551648900376,-0.7511448351099625,0.7511448351099625,0.004854876817353671,-4.695145123182646,4.695145123182646,3.944000288072684
M0,3963.0,437173.0,11973.0,23.993987975951903,1.0,0.5389282195056925,-0.4610717804943075,0.4610717804943075,5.462504750438109e-19,-1.0,1.0,0.5389282195056925
M4,3267.0,431490.0,17.0,0.034068136272545,91.2,87.44999887893827,-3.750001121061729,3.750001121061729,89.18165447434343,-2.0183455256565708,2.0183455256565708,-1.731655595405158
M4,3267.0,431490.0,48.0,0.096192384769539,77.6,70.54479427640463,-7.055205723595364,7.055205723595364,72.37715074981506,-5.222849250184936,5.222849250184936,-1.832356473410428
M4,3267.0,431490.0,72.0,0.1442885771543086,68.3,60.983053498019096,-7.316946501980901,7.316946501980901,61.57468851148877,-6.725311488511224,6.725311488511224,-0.5916350134696771
M4,3267.0,431490.0,290.0,0.5811623246492986,27.7,25.10457718508597,-2.595422814914027,2.595422814914027,14.182701286263155,-13.517298713736844,13.517298713736844,10.921875898822817
M4,3267.0,431490.0,577.0,1.156312625250501,14.6,12.92595470701817,-1.6740452929818304,1.6740452929818304,2.052545623321988,-12.547454376678012,12.547454376678012,10.873409083696181
M4,3267.0,431490.0,730.0,1.4629258517034067,11.6,10.024266131735152,-1.5757338682648463,1.5757338682648463,0.7324408269506052,-10.867559173049395,10.867559173049395,9.291825304784549
M2,3660.0,280862.0,9.0,0.0180360721442885,93.1,91.56963632204943,-1.530363677950561,1.530363677950561,93.61913045744753,0.5191304574475311,0.5191304574475311,-1.0112332205030299
M2,3660.0,280862.0,12.0,0.0240480961923847,91.0,89.02991018622757,-1.9700898137724323,1.9700898137724323,91.58397110602908,0.5839711060290824,0.5839711060290824,-1.3861187077433499
M2,3660.0,280862.0,38.0,0.0761523046092184,74.5,71.30525464962375,-3.194745350376252,3.194745350376252,75.69984506624562,1.199845066245615,1.199845066245615,-1.9949002841306371
M2,3660.0,280862.0,88.0,0.1763527054108216,50.9,50.46985107077231,-0.4301489292276912,0.4301489292276912,52.48188823030865,1.5818882303086497,1.5818882303086497,1.1517393010809585
M2,3660.0,280862.0,272.0,0.5450901803607214,20.5,22.28884486069593,1.7888448606959315,1.7888448606959315,13.632473741137478,-6.867526258862522,6.867526258862522,5.078681398166591
M2,3660.0,280862.0,894.0,1.7915831663326651,6.4,6.339177359098374,-0.0608226409016259,0.0608226409016259,0.14307065624110288,-6.256929343758897,6.256929343758897,6.196106702857271
M2,3660.0,280862.0,2194.0,4.396793587174349,2.6,2.097355088432894,-0.5026449115671054,0.5026449115671054,1.0455060846322014e-05,-2.5999895449391537,2.5999895449391537,2.0973446333720482
M2,3660.0,280862.0,5458.0,10.937875751503006,1.0,0.6407874923979718,-0.3592125076020281,0.3592125076020281,4.3074733831938345e-16,-0.9999999999999996,0.9999999999999996,0.6407874923979715
M1,2102.0,88177.0,3.0,0.0060120240480961,80.7,77.92336031374688,-2.7766396862531195,2.7766396862531195,81.3276637529091,0.6276637529091005,0.6276637529091005,-2.148975933344019
M1,2102.0,88177.0,4.0,0.0080160320641282,72.5,72.37396075003514,-0.1260392499648617,0.1260392499648617,75.91327520464971,3.4132752046497075,3.4132752046497075,3.2872359546848458
M1,2102.0,88177.0,12.0,0.0240480961923847,42.7,44.8147997774973,2.1147997774972964,2.1147997774972964,43.74749469252459,1.0474946925245874,1.0474946925245874,-1.067305084972709
M1,2102.0,88177.0,335.0,0.6713426853707415,1.9,1.3876135800302485,-0.5123864199697514,0.5123864199697514,9.475667379549594e-09,-1.8999999905243325,1.8999999905243325,1.3876135705545811
M1,2102.0,88177.0,1196.0,2.396793587174349,0.5,0.2586315704658105,-0.2413684295341894,0.2413684295341894,1.6405934912580434e-34,-0.5,0.5,0.2586315704658106
M1,2102.0,88177.0,6122.0,12.268537074148297,0.1,0.0287739925184514,-0.0712260074815485,0.0712260074815485,6.703232796448476e-182,-0.1,0.1,0.028773992518451502
M1,2056.0,147670.0,2.0,0.0040080160320641,89.4,89.98418312415231,0.5841831241523039,0.5841831241523039,91.41587255984321,2.015872559843203,2.015872559843203,1.431689435690899
M1,2056.0,147670.0,3.0,0.0060120240480961,87.8,85.60985431708984,-2.190145682910156,2.190145682910156,87.40422239660535,-0.39577760339464874,0.39577760339464874,-1.7943680795155075
M1,2056.0,147670.0,7.0,0.0140280561122244,74.0,71.30844486291998,-2.691555137080016,2.691555137080016,73.04250034484025,-0.9574996551597508,0.9574996551597508,-1.7340554819202652
M1,2056.0,147670.0,18.0,0.0360721442885771,49.1,47.630239956042494,-1.469760043957507,1.469760043957507,44.5855861398331,-4.514413860166904,4.514413860166904,3.0446538162093972
M1,2056.0,147670.0,25.0,0.0501002004008016,38.5,38.77851902531164,0.2785190253116383,0.2785190253116383,32.56642690993664,-5.933573090063362,5.933573090063362,5.655054064751724
M1,2056.0,147670.0,1681.0,3.3687374749499,0.6,0.3239386755602597,-0.2760613244397402,0.2760613244397402,1.7324563877257591e-31,-0.6,0.6,0.3239386755602598
M1,2056.0,147670.0,2355.0,4.719438877755511,0.4,0.2064372172254753,-0.1935627827745247,0.1935627827745247,1.2674899429050456e-44,-0.4,0.4,0.2064372172254753
M1,2056.0,147670.0,3158.0,6.328657314629258,0.3,0.1392954917049429,-0.160704508295057,0.160704508295057,2.838706615112488e-60,-0.3,0.3,0.139295491704943
M1,2056.0,147670.0,7048.0,14.124248496993989,0.1,0.0472852944608749,-0.052714705539125,0.052714705539125,4.366665150787594e-136,-0.1,0.1,0.047285294460875
M1,2056.0,147670.0,11652.0,23.35070140280561,0.0,0.023995470726561,0.023995470726561,0.023995470726561,8.163824512354913e-226,8.163824512354913e-226,8.163824512354913e-226,-0.023995470726561
M2,3549.0,481814.0,180.0,0.3607214428857715,47.3,44.41793790859568,-2.882062091404322,2.882062091404322,41.32692836732766,-5.973071632672337,5.973071632672337,3.091009541268015
M4,3282.0,272831.0,36.0,0.0721442885771543,75.5,66.4493736352627,-9.050626364737298,9.050626364737298,69.62306342885361,-5.876936571146388,5.876936571146388,-3.17368979359091
M4,3282.0,272831.0,106.0,0.2124248496993988,44.9,38.15168424235527,-6.7483157576447255,6.7483157576447255,34.434622205744425,-10.465377794255573,10.465377794255573,3.717062036610848
M4,3282.0,272831.0,391.0,0.7835671342685371,14.6,11.872781661009071,-2.7272183389909284,2.7272183389909284,1.9594051979767368,-12.640594802023262,12.640594802023262,9.913376463032334
M4,3282.0,272831.0,652.0,1.3066132264529058,9.8,6.682231129990165,-3.117768870009836,3.117768870009836,0.14193334458930862,-9.658066655410693,9.658066655410693,6.540297785400856
M4,3282.0,272831.0,6543.0,13.112224448897797,0.8,0.3517388903943227,-0.4482611096056773,0.4482611096056773,2.632577039345861e-27,-0.8,0.8,0.35173889039432277
M6,2908.0,193855.0,39.0,0.0781563126252505,48.7,49.06820852122211,0.3682085212221082,0.3682085212221082,49.09851944402728,0.39851944402727923,0.39851944402727923,0.03031092280517106
M6,2908.0,193855.0,82.0,0.1643286573146292,27.6,29.649281289749663,2.049281289749665,2.049281289749665,22.41049760821672,-5.189502391783282,5.189502391783282,3.1402211020336175
M0,2350.0,114578.0,14.0,0.0280561122244488,51.7,52.33099819444933,0.6309981944493259,0.6309981944493259,53.278365089507915,1.578365089507912,1.578365089507912,0.9473668950585861
G6,5619.0,789735.0,1352.0,2.7094188376753507,28.3,39.48203452441839,11.182034524418388,11.182034524418388,60.0707061970524,31.7707061970524,31.7707061970524,20.588671672634014
K0,5236.0,575056.0,43.0,0.0861723446893787,92.6,92.91636465823836,0.3163646582383705,0.3163646582383705,97.08051453016927,4.480514530169273,4.480514530169273,4.164149871930903
K0,5236.0,575056.0,124.0,0.2484969939879759,80.1,81.71880264971558,1.6188026497155903,1.6188026497155903,91.81052679630295,11.710526796302958,11.710526796302958,10.091724146587367
K0,5236.0,575056.0,219.0,0.438877755511022,67.3,71.28804285353903,3.988042853539028,3.988042853539028,85.99304557325351,18.693045573253514,18.693045573253514,14.705002719714486
K0,5236.0,575056.0,246.0,0.4929859719438877,64.0,68.73833286863768,4.738332868637684,4.738332868637684,84.40797220945726,20.407972209457256,20.407972209457256,15.669639340819572
K0,5236.0,575056.0,971.0,1.9458917835671343,24.3,33.17885019718752,8.878850197187521,8.878850197187521,51.218183617891036,26.918183617891035,26.918183617891035,18.039333420703514
K0,5236.0,575056.0,2946.0,5.903807615230461,8.3,11.897367329886697,3.597367329886696,3.597367329886696,13.134003560596591,4.8340035605965905,4.8340035605965905,1.2366362307098946
M!,2125.0,154476.0,22.0,0.0440881763527054,49.7,44.64819519703683,-5.051804802963176,5.051804802963176,40.69682530173833,-9.003174698261674,9.003174698261674,3.951369895298498
G8,5473.0,723802.0,890.0,1.783567134268537,40.2,45.789249179673696,5.589249179673693,5.589249179673693,66.99022092803534,26.79022092803534,26.79022092803534,21.200971748361646
G8,5473.0,723802.0,1436.0,2.8777555110220443,27.1,33.16998411180625,6.069984111806249,6.069984111806249,52.39288851167646,25.29288851167646,25.29288851167646,19.22290439987021
G8,5473.0,723802.0,1952.0,3.911823647294589,20.5,25.907741900373164,5.407741900373164,5.407741900373164,41.53345491437876,21.03345491437876,21.03345491437876,15.625713014005594
G8,5473.0,723802.0,3093.0,6.198396793587174,13.2,16.936598557863128,3.736598557863129,3.736598557863129,24.850823037342927,11.650823037342928,11.650823037342928,7.914224479479799
G8,5473.0,723802.0,5413.0,10.847695390781563,7.6,9.375559379309772,1.7755593793097724,1.7755593793097724,8.745758606593183,1.1457586065931835,1.1457586065931835,-0.6298007727165889
G4,5750.0,591147.0,88.0,0.1763527054108216,89.2,90.10953679222396,0.909536792223946,0.909536792223946,95.9226580846153,6.722658084615304,6.722658084615304,5.813121292391358
G4,5750.0,591147.0,619.0,1.2404809619238475,44.6,54.656584879311445,10.056584879311444,10.056584879311444,74.61602538225553,30.016025382255528,30.016025382255528,19.959440502944084
G4,5750.0,591147.0,1067.0,2.138276553106212,29.0,39.952257214081605,10.952257214081603,10.952257214081603,60.366307130071505,31.366307130071505,31.366307130071505,20.4140499159899
G4,5750.0,591147.0,2489.0,4.987975951903808,13.1,20.18648027025857,7.086480270258575,7.086480270258575,30.80758921782783,17.70758921782783,17.70758921782783,10.621108947569255
G4,5750.0,591147.0,9449.0,18.93587174348697,3.5,4.693706977089314,1.193706977089314,1.193706977089314,1.1449575159263874,-2.3550424840736124,2.3550424840736124,1.1613355069842983
G9,5358.0,706758.0,367.0,0.7354709418837675,68.3,66.27294182145374,-2.027058178546256,2.027058178546256,83.4233828841019,15.1233828841019,15.1233828841019,13.096324705555645
G9,5358.0,706758.0,860.0,1.723446893787575,42.4,44.0595974021506,1.6595974021506024,1.6595974021506024,65.39609040502968,22.996090405029683,22.996090405029683,21.33649300287908
G9,5358.0,706758.0,1994.0,3.995991983967936,20.8,23.344894101226508,2.5448941012265074,2.5448941012265074,37.35403419780241,16.554034197802412,16.554034197802412,14.009140096575905
G9,5358.0,706758.0,2516.0,5.0420841683366735,16.7,18.82359214948754,2.123592149487539,2.123592149487539,28.865676182469517,12.165676182469518,12.165676182469518,10.042084032981979
G9,5358.0,706758.0,4641.0,9.30060120240481,9.2,9.97633621485983,0.7763362148598301,0.7763362148598301,10.107018622546851,0.9070186225468522,0.9070186225468522,0.1306824076870221
G4,5838.0,643627.0,327.0,0.655310621242485,70.0,73.3642534423427,3.364253442342701,3.364253442342701,87.42986825506487,17.429868255064875,17.429868255064875,14.065614812722174
G6,5643.0,645468.0,528.0,1.0581162324649298,46.2,59.44140858541631,13.241408585416302,13.241408585416302,78.46324198505559,32.263241985055586,32.263241985055586,19.021833399639284
G0,5312.0,775141.0,181.0,0.3627254509018036,81.2,81.43886200364649,0.2388620036464885,0.2388620036464885,92.00289594234755,10.802895942347547,10.802895942347547,10.564033938701058
G0,5312.0,775141.0,886.0,1.7755511022044088,38.0,45.07304296716404,7.073042967164035,7.073042967164035,66.49780824095632,28.497808240956317,28.497808240956317,21.424765273792282
G1,6029.0,783054.0,865.0,1.7334669338677355,48.7,58.24471456196455,9.544714561964549,9.544714561964549,77.22174706959282,28.52174706959282,28.52174706959282,18.977032507628273
G6,5585.0,677440.0,40.0,0.0801603206412825,94.7,95.44738522620426,0.7473852262042584,0.7473852262042584,98.20913707396885,3.5091370739688443,3.5091370739688443,2.761751847764586
G6,5585.0,677440.0,40.0,0.0801603206412825,94.7,95.44738522620426,0.7473852262042584,0.7473852262042584,98.20913707396885,3.5091370739688443,3.5091370739688443,2.761751847764586
G6,5585.0,677440.0,117.0,0.2344689378757515,85.3,87.63324011261571,2.3332401126157123,2.3332401126157123,94.85151961565789,9.551519615657895,9.551519615657895,7.218279503042183
G6,5585.0,677440.0,759.0,1.5210420841683367,37.5,50.17411421089619,12.674114210896192,12.674114210896192,70.97120991787055,33.47120991787055,33.47120991787055,20.79709570697436
G6,5585.0,677440.0,1907.0,3.8216432865731456,16.6,26.47478032791081,9.874780327910807,9.874780327910807,42.25144806804958,25.651448068049575,25.651448068049575,15.776667740138768
G6,5585.0,677440.0,4485.0,8.987975951903808,7.2,11.554161595697792,4.354161595697792,4.354161595697792,13.183515552962474,5.983515552962474,5.983515552962474,1.6293539572646818
G6,5585.0,677440.0,5277.0,10.575150300601202,6.1,9.668403020069643,3.568403020069645,3.568403020069645,9.218043611132225,3.118043611132226,3.118043611132226,-0.4503594089374192
G9,5310.0,774764.0,308.0,0.6172344689378757,64.8,71.6547933637215,6.854793363721498,6.854793363721498,86.75580200309055,21.955802003090554,21.955802003090554,15.101008639369056
G9,5310.0,774764.0,1088.0,2.1803607214428857,27.5,39.5005573714819,12.000557371481896,12.000557371481896,60.53988013059484,33.03988013059484,33.03988013059484,21.03932275911294
